gender,category,subcategory,size,brand,min_price,max_price,rating
unisex,topware,shirts,XXL,Roadster,376,1510,4.1
female,topware,kurthi,S,Adidas,816,1259,4.7
male,bottomware,pants,M,Allen Solly,2849,5010,4.7
unisex,topware,shirts,M,Nike,2514,3504,4.8
male,bottomware,pants,S,HRX,258,2589,3.8
female,topware,shirt,S,Netplay,1004,2210,3.4
male,bottomware,shorts,S,Roadster,1104,3996,4.6
male,bottomware,shorts,S,Spykar,2054,4929,3.2
unisex,topware,tshirts,S,Netplay,685,2490,4.4
female,topware,half kurthi,L,Netplay,2834,4336,4.5
female,topware,saree,XL,Levi's,1378,4259,4.8
unisex,bottomware,shorts,M,Peter England,1988,3333,4.8
male,bottomware,pants,S,Prada,1519,3633,4.6
female,topware,kurthi,L,Zara,222,2886,4.7
female,topware,half kurthi,XL,Roadster,1015,3050,4.7
unisex,bottomware,pants,S,Netplay,518,1955,4.6
female,topware,saree,XXL,Louis Philippe,2265,3009,3.6
female,topware,shirt,S,Van Heusen,2849,3027,4.0
unisex,bottomware,shorts,XXL,HRX,2329,3675,4.0
female,bottomware,pants,M,Allen Solly,1477,3153,3.4
female,topware,half kurthi,XL,Flying Machine,1854,3190,3.2
unisex,bottomware,shorts,S,Tommy Hilfiger,2603,3629,4.2
female,topware,half saree,S,Prada,2988,4571,4.2
female,bottomware,leggings,XXL,US Polo,2157,2448,4.1
female,topware,tshirt,S,Zara,2753,5216,4.6
male,bottomware,shorts,XL,Zara,1490,1937,3.4
unisex,topware,shirts,XL,Louis Philippe,2442,4213,3.2
female,bottomware,shorts,M,Allen Solly,2887,3058,3.1
female,topware,saree,L,Zara,1949,4422,4.7
female,bottomware,night pants,S,Allen Solly,818,1256,3.4
female,bottomware,shorts,L,H&M,2161,3032,3.1
female,bottomware,pants,L,Gucci,526,3457,4.3
female,bottomware,pants,S,Wrangler,525,1713,4.3
male,topware,tshirts,M,Roadster,2971,4240,4.0
unisex,bottomware,shorts,L,Allen Solly,1651,1946,5.0
male,bottomware,night pants,L,Prada,2581,5049,3.6
female,bottomware,leggings,S,Prada,2213,3928,3.5
unisex,bottomware,pants,XXL,Pepe Jeans,2965,4080,3.9
female,bottomware,pants,XL,Puma,464,1083,3.7
male,bottomware,night pants,S,Louis Philippe,1859,2514,4.7
unisex,topware,shirts,XXL,Arrow,2584,3489,3.0
female,bottomware,night pants,L,Puma,204,1066,4.5
female,topware,tshirt,L,Gucci,2531,4886,4.2
female,topware,half kurthi,XXL,Allen Solly,1240,2302,3.2
unisex,bottomware,pants,L,Spykar,1251,2150,4.9
female,bottomware,night pants,L,Tommy Hilfiger,1323,4293,4.1
male,topware,kurtha,S,Arrow,1949,4214,4.7
female,bottomware,night pants,M,Levi's,434,573,4.8
female,topware,kurthi,L,Flying Machine,228,1510,4.3
male,topware,kurtha,XXL,Roadster,1656,2442,4.8
male,topware,tshirts,XL,Dennis Lingo,884,1448,3.4
male,bottomware,shorts,S,Prada,1722,4141,4.8
unisex,topware,shirts,S,Dennis Lingo,2489,2880,3.3
unisex,topware,tshirts,M,Levi's,2718,2868,4.2
unisex,topware,tshirts,S,Zara,864,1660,3.6
female,topware,half kurthi,M,Van Heusen,417,597,3.6
unisex,bottomware,shorts,L,Peter England,861,3134,4.1
female,topware,tshirt,XXL,Flying Machine,2878,3514,3.1
male,topware,kurtha,XXL,Puma,271,2768,3.6
female,topware,tshirt,S,Allen Solly,1404,3944,3.3
unisex,topware,shirts,S,Ralph Lauren,536,771,4.3
male,bottomware,shorts,XXL,Arrow,1895,2183,3.0
female,bottomware,leggings,S,Netplay,1504,2295,4.5
female,bottomware,leggings,L,Pepe Jeans,2207,4876,4.6
female,topware,half kurthi,XL,Adidas,1070,2017,3.7
female,topware,tshirt,XL,Dennis Lingo,273,1056,3.4
male,bottomware,night pants,M,Roadster,903,3668,3.7
unisex,bottomware,shorts,S,Gucci,2399,3137,3.2
unisex,topware,tshirts,L,Netplay,2601,5276,4.2
female,topware,shirt,M,Flying Machine,2943,4793,3.5
unisex,topware,tshirts,L,Spykar,417,2147,4.7
unisex,topware,shirts,M,HRX,647,2532,4.8
male,bottomware,pants,S,Zara,1681,2462,3.7
male,topware,tshirts,M,Nike,487,1346,4.9
male,bottomware,pants,L,Gucci,1071,1515,4.3
unisex,topware,tshirts,M,Roadster,1951,2954,3.1
male,bottomware,pants,M,Van Heusen,260,694,3.6
female,topware,half saree,XXL,Netplay,1210,1780,4.6
unisex,bottomware,pants,M,Van Heusen,2577,4892,3.6
male,topware,tshirts,M,Adidas,762,3688,4.4
unisex,topware,shirts,XXL,Levi's,2281,4648,3.0
unisex,topware,tshirts,M,US Polo,455,1328,3.2
female,bottomware,leggings,S,Prada,415,2942,4.4
male,topware,kurtha,S,Dennis Lingo,1970,2884,3.3
male,topware,tshirts,M,Flying Machine,2273,3188,3.0
unisex,topware,tshirts,XL,Dennis Lingo,1506,3189,3.5
male,topware,tshirts,XXL,US Polo,2204,2762,4.8
unisex,bottomware,shorts,L,Pepe Jeans,1932,2055,3.5
unisex,topware,shirts,L,Flying Machine,2104,2462,3.3
unisex,bottomware,pants,S,H&M,2473,4173,4.4
unisex,topware,shirts,M,Gucci,1770,2572,4.7
female,topware,saree,XXL,Levi's,2141,5109,3.6
female,bottomware,night pants,L,Netplay,908,3493,4.5
female,bottomware,shorts,L,Puma,2812,3287,4.3
male,bottomware,night pants,XL,H&M,1429,1855,4.7
female,bottomware,night pants,XXL,Spykar,1894,4798,4.8
unisex,bottomware,pants,XXL,Van Heusen,2387,4482,4.9
female,bottomware,pants,S,Flying Machine,973,2694,3.3
male,bottomware,night pants,XL,Dennis Lingo,1241,1668,4.1
unisex,bottomware,shorts,M,Louis Philippe,1185,1804,4.1
unisex,topware,tshirts,M,Prada,2895,5786,4.5
unisex,bottomware,shorts,XXL,Dennis Lingo,2861,4640,3.5
unisex,topware,tshirts,M,H&M,1629,2950,4.1
female,bottomware,shorts,XL,Puma,2910,5270,3.2
unisex,topware,tshirts,S,Wrangler,449,1790,3.0
male,topware,kurtha,S,H&M,1036,3975,4.3
female,topware,kurthi,S,Levi's,1247,4076,3.2
unisex,topware,shirts,M,Pepe Jeans,2004,4464,4.2
female,topware,tshirt,XL,H&M,2902,3608,3.7
female,bottomware,leggings,XL,Spykar,505,822,3.9
male,topware,tshirts,XXL,US Polo,987,3334,3.2
female,bottomware,pants,S,Zara,678,1490,4.1
male,topware,kurtha,M,Allen Solly,572,2310,4.3
female,topware,kurthi,XL,US Polo,1550,4196,3.6
male,bottomware,night pants,S,Roadster,2314,2829,3.3
female,bottomware,leggings,M,Arrow,1337,3438,4.0
male,topware,tshirts,XL,Tommy Hilfiger,1985,3333,3.2
male,bottomware,night pants,L,Adidas,2621,3150,3.3
male,bottomware,pants,XXL,Puma,2400,4527,4.9
male,bottomware,pants,M,Allen Solly,998,3240,4.6
male,bottomware,night pants,S,Arrow,1764,3885,3.8
unisex,bottomware,pants,M,Nike,359,2383,3.1
unisex,bottomware,shorts,XXL,Nike,796,1743,4.7
female,topware,tshirt,S,Zara,2992,4951,4.5
female,topware,kurthi,S,Nike,1052,2750,3.6
male,topware,shirts,XXL,Nike,2060,2932,4.9
female,bottomware,pants,XXL,Wrangler,460,1527,4.5
female,topware,saree,M,Prada,684,2522,3.9
female,topware,shirt,XL,Dennis Lingo,1178,1965,3.0
female,topware,shirt,XXL,Flying Machine,1358,3446,3.5
male,bottomware,shorts,XL,Dennis Lingo,1006,1604,4.6
female,bottomware,pants,XXL,US Polo,2400,3676,3.5
female,bottomware,shorts,M,Levi's,2705,3738,4.5
male,bottomware,shorts,L,Flying Machine,1301,2825,4.7
female,bottomware,night pants,XL,H&M,1074,3374,4.9
male,bottomware,night pants,XXL,Adidas,838,1795,4.2
unisex,bottomware,shorts,M,Spykar,364,961,4.0
unisex,topware,tshirts,M,Spykar,1959,4732,4.5
unisex,topware,tshirts,S,Roadster,2044,2477,3.9
male,bottomware,pants,XXL,Ralph Lauren,2403,5045,3.2
male,bottomware,shorts,M,Pepe Jeans,2605,5278,4.3
male,bottomware,shorts,XXL,Spykar,1560,3607,4.9
female,topware,kurthi,S,Netplay,726,2393,4.0
unisex,topware,tshirts,M,H&M,886,1748,3.9
unisex,topware,shirts,L,Ralph Lauren,328,1215,4.9
unisex,bottomware,pants,S,Pepe Jeans,1447,2840,4.2
female,topware,tshirt,XL,Spykar,201,3048,3.2
unisex,topware,tshirts,XL,Flying Machine,1775,2461,3.2
unisex,topware,tshirts,S,Gucci,1535,3763,3.1
unisex,bottomware,shorts,XL,Allen Solly,975,2292,4.3
unisex,bottomware,shorts,M,Van Heusen,892,3717,3.2
unisex,topware,tshirts,L,Roadster,346,650,3.8
female,bottomware,shorts,M,Allen Solly,2556,3386,4.0
male,bottomware,pants,M,Nike,643,1985,4.4
unisex,topware,shirts,S,HRX,2398,4707,4.1
male,bottomware,night pants,M,Nike,623,2641,4.0
male,bottomware,pants,XL,Tommy Hilfiger,310,1647,3.4
male,topware,tshirts,XL,Roadster,1516,2535,4.8
male,bottomware,pants,XXL,Puma,1860,2930,3.4
unisex,bottomware,shorts,XL,Prada,2130,4000,4.8
unisex,bottomware,shorts,XL,Louis Philippe,2466,2634,4.4
female,bottomware,pants,S,Puma,539,1975,3.4
female,bottomware,pants,M,H&M,2846,3212,4.0
male,topware,shirts,XL,Arrow,1914,3469,3.4
unisex,bottomware,pants,L,Tommy Hilfiger,2012,4631,4.6
male,bottomware,night pants,S,HRX,2251,3033,3.1
male,topware,shirts,XL,Wrangler,2086,4527,4.6
unisex,topware,tshirts,XXL,Flying Machine,2579,3565,3.4
female,bottomware,night pants,L,Flying Machine,2308,4042,4.5
male,topware,tshirts,XL,Allen Solly,2712,3902,4.0
female,topware,kurthi,M,Tommy Hilfiger,2581,4931,3.8
female,topware,kurthi,L,Levi's,2273,3551,3.1
female,bottomware,night pants,XL,Van Heusen,2102,4909,4.4
unisex,topware,shirts,S,Van Heusen,2125,3490,3.3
unisex,bottomware,shorts,S,Adidas,2483,4933,3.8
unisex,topware,shirts,S,Allen Solly,1315,4068,3.3
male,topware,kurtha,L,Pepe Jeans,1809,2757,4.5
female,topware,half saree,L,US Polo,2314,2814,4.7
unisex,bottomware,pants,L,Tommy Hilfiger,1688,4492,4.6
female,bottomware,pants,XXL,Louis Philippe,2603,3734,4.4
male,bottomware,night pants,XXL,Dennis Lingo,2652,5223,3.5
unisex,bottomware,shorts,XL,Van Heusen,2787,5219,4.2
female,bottomware,leggings,S,Van Heusen,2260,2682,4.7
male,topware,kurtha,M,US Polo,2214,2422,4.3
unisex,topware,tshirts,L,Allen Solly,2185,2381,3.2
unisex,bottomware,shorts,XL,US Polo,1795,3284,4.8
female,topware,half kurthi,XXL,Nike,1485,2597,4.0
male,bottomware,shorts,XL,Peter England,1483,2819,3.2
unisex,topware,tshirts,XL,Zara,327,3137,3.5
female,bottomware,shorts,S,Zara,554,1596,3.9
male,bottomware,shorts,M,Flying Machine,549,881,3.8
female,topware,tshirt,M,Arrow,1161,1352,4.0
female,topware,half kurthi,XXL,Louis Philippe,1476,2544,4.1
unisex,topware,tshirts,S,Wrangler,1429,3821,4.4
unisex,topware,tshirts,XXL,Ralph Lauren,2879,3141,3.3
unisex,topware,shirts,L,Prada,508,3481,3.4
male,topware,shirts,L,Spykar,2905,4027,4.3
female,topware,half kurthi,S,Ralph Lauren,1649,2051,4.0
male,topware,shirts,L,Tommy Hilfiger,1469,2454,3.5
unisex,bottomware,shorts,L,Wrangler,2869,4520,4.1
female,topware,shirt,L,H&M,2162,3025,3.6
male,topware,shirts,XXL,US Polo,892,2023,4.1
unisex,bottomware,shorts,S,Louis Philippe,2546,2880,3.7
male,topware,kurtha,L,Ralph Lauren,1748,3524,3.3
female,topware,half saree,L,Tommy Hilfiger,582,2975,4.9
male,topware,tshirts,XXL,Adidas,2275,4640,3.2
female,topware,kurthi,M,Adidas,2067,3098,3.1
unisex,bottomware,pants,L,Netplay,1874,2694,3.3
unisex,topware,shirts,XL,Adidas,1098,3593,3.9
female,topware,half kurthi,S,Levi's,1706,3830,4.7
male,bottomware,night pants,XXL,Roadster,2485,5449,3.5
female,topware,half kurthi,XXL,Pepe Jeans,2898,4497,3.2
female,bottomware,leggings,S,Zara,1475,3536,4.6
male,bottomware,shorts,XL,Pepe Jeans,773,3128,4.5
male,topware,tshirts,M,Gucci,2481,4220,4.0
male,bottomware,pants,XL,Adidas,2118,3842,4.8
unisex,bottomware,pants,L,Netplay,1897,4312,3.7
female,bottomware,pants,S,Ralph Lauren,1766,4355,4.5
male,topware,tshirts,S,Puma,1960,2391,4.1
male,bottomware,pants,L,HRX,2340,3711,4.0
male,bottomware,pants,XL,Adidas,2336,3737,3.4
female,topware,saree,XL,Allen Solly,963,2344,4.3
unisex,bottomware,shorts,XL,Zara,1291,2846,4.5
male,topware,tshirts,L,Wrangler,2000,2829,3.7
male,bottomware,shorts,L,US Polo,351,1390,4.8
male,topware,kurtha,M,US Polo,2082,2720,4.6
male,topware,kurtha,XXL,Puma,896,3508,3.1
female,bottomware,pants,XXL,Zara,1776,2585,3.0
unisex,topware,tshirts,XL,Allen Solly,2060,2194,4.5
female,topware,half saree,XL,Wrangler,840,2151,3.1
female,bottomware,shorts,XXL,Levi's,2759,3282,4.8
female,bottomware,leggings,M,Gucci,1658,3666,3.2
female,topware,shirt,XXL,Ralph Lauren,2549,3494,3.3
male,bottomware,night pants,S,Ralph Lauren,549,1415,4.1
female,bottomware,night pants,XL,Wrangler,251,964,3.8
unisex,bottomware,pants,L,Levi's,581,2407,3.5
female,bottomware,shorts,M,Levi's,1518,1819,4.3
male,topware,kurtha,L,Spykar,531,1375,4.1
female,topware,saree,XXL,Prada,2762,5279,4.9
female,topware,kurthi,XXL,H&M,1131,1331,3.5
unisex,topware,tshirts,M,Allen Solly,382,2083,3.4
unisex,topware,shirts,M,Pepe Jeans,2551,3382,4.5
male,topware,tshirts,S,Wrangler,1780,4363,4.9
unisex,bottomware,pants,M,Zara,687,3460,3.4
female,bottomware,shorts,XXL,Flying Machine,1852,4017,3.2
female,topware,half kurthi,S,Gucci,1086,2070,3.2
unisex,bottomware,shorts,XXL,Peter England,523,2720,4.8
female,bottomware,pants,S,Roadster,704,2420,3.3
male,bottomware,shorts,XL,Peter England,2038,3568,3.1
male,topware,tshirts,XXL,Pepe Jeans,883,1044,4.0
female,bottomware,leggings,XL,Peter England,2684,4258,3.9
female,topware,kurthi,S,Ralph Lauren,649,1080,4.4
unisex,topware,shirts,L,Flying Machine,1422,2738,4.4
female,topware,tshirt,XL,Nike,1444,2343,3.3
female,topware,half kurthi,M,Levi's,1791,3610,4.3
unisex,bottomware,pants,XXL,Flying Machine,938,3706,4.1
male,topware,kurtha,S,Roadster,734,1589,3.9
female,topware,saree,XL,HRX,1037,2886,3.9
unisex,bottomware,pants,S,Flying Machine,820,2837,3.4
male,bottomware,pants,L,Dennis Lingo,1281,4242,4.5
male,bottomware,night pants,XL,Nike,1913,4757,4.3
male,topware,shirts,XXL,Arrow,1349,4220,4.2
male,bottomware,pants,XXL,Adidas,2729,4840,5.0
unisex,topware,tshirts,XL,Wrangler,1387,2663,4.6
male,bottomware,shorts,XL,Zara,612,1870,3.9
female,bottomware,leggings,S,Peter England,1167,3582,4.8
male,topware,tshirts,XXL,Dennis Lingo,2561,4535,4.9
male,bottomware,night pants,L,Van Heusen,2726,3848,3.9
female,topware,half saree,M,Netplay,1774,3312,4.5
male,topware,kurtha,XXL,Arrow,2737,5206,3.4
female,bottomware,pants,L,US Polo,2335,4189,3.8
unisex,bottomware,pants,L,Levi's,971,2630,3.5
female,bottomware,leggings,M,Levi's,2770,4381,3.7
unisex,bottomware,pants,XL,Allen Solly,1131,2981,4.7
male,bottomware,shorts,S,Prada,431,1069,3.5
unisex,bottomware,shorts,S,Gucci,1177,2245,4.3
unisex,bottomware,pants,M,Louis Philippe,1168,3883,3.8
male,topware,kurtha,XXL,Zara,1372,1775,3.8
unisex,bottomware,shorts,L,Wrangler,773,1856,4.9
female,bottomware,night pants,L,Prada,2019,4951,4.6
unisex,topware,shirts,XXL,H&M,384,1319,4.8
male,topware,kurtha,S,Prada,1372,3642,3.1
male,topware,tshirts,M,Nike,1129,2452,3.6
female,topware,kurthi,XL,Gucci,358,1479,4.0
female,topware,tshirt,XL,Levi's,1348,3553,3.1
male,topware,shirts,XXL,Wrangler,2294,3898,4.6
unisex,topware,shirts,XXL,Puma,712,2548,4.5
female,bottomware,leggings,M,Ralph Lauren,2008,3278,4.3
male,topware,kurtha,XXL,Tommy Hilfiger,1447,3712,3.5
unisex,topware,tshirts,XL,Zara,2106,3123,4.7
male,topware,shirts,XXL,Van Heusen,1376,3919,3.9
male,bottomware,night pants,M,Netplay,1192,3318,3.5
male,bottomware,pants,S,Ralph Lauren,1899,2233,4.2
male,bottomware,shorts,M,Nike,2274,5235,3.5
female,bottomware,leggings,XXL,Ralph Lauren,1650,2235,4.8
female,topware,kurthi,M,Roadster,228,3161,3.6
female,topware,shirt,L,Arrow,2583,3916,4.6
male,bottomware,pants,XL,Levi's,2590,2936,3.9
female,bottomware,night pants,L,Spykar,2843,5829,3.5
unisex,bottomware,shorts,L,Spykar,1537,3157,4.2
unisex,topware,tshirts,XXL,Van Heusen,2213,3615,4.3
female,bottomware,pants,XXL,Adidas,2647,3369,3.1
female,topware,half kurthi,S,Spykar,2082,3266,3.3
unisex,topware,tshirts,M,Gucci,1596,1804,3.3
unisex,topware,tshirts,S,Allen Solly,2203,4196,4.5
unisex,bottomware,pants,XXL,Gucci,1080,1351,3.8
unisex,bottomware,shorts,S,US Polo,2469,4811,3.8
unisex,bottomware,shorts,XL,Wrangler,379,542,5.0
male,topware,tshirts,XL,Allen Solly,1247,2135,3.2
unisex,bottomware,shorts,M,HRX,2646,4697,3.2
female,topware,shirt,L,Tommy Hilfiger,1415,4032,3.3
unisex,bottomware,pants,S,Tommy Hilfiger,955,1099,3.6
unisex,topware,shirts,S,Tommy Hilfiger,1868,3240,3.8
male,bottomware,pants,S,Puma,2012,4794,3.6
female,bottomware,pants,XXL,Pepe Jeans,2947,3182,3.2
male,bottomware,night pants,M,HRX,2522,5178,4.7
female,bottomware,shorts,M,Netplay,289,1782,3.3
male,topware,kurtha,XXL,Flying Machine,567,1632,3.1
female,bottomware,pants,S,Spykar,1710,2179,4.9
unisex,topware,shirts,L,Zara,1362,4023,3.8
female,bottomware,shorts,XXL,Adidas,2737,3161,4.3
unisex,topware,tshirts,L,US Polo,2508,4415,3.8
female,topware,half kurthi,L,Nike,2460,4455,3.5
unisex,bottomware,shorts,S,Zara,693,984,3.6
unisex,bottomware,shorts,S,Flying Machine,1713,2359,3.2
unisex,bottomware,pants,XXL,Flying Machine,1828,1966,3.4
female,topware,half saree,XXL,HRX,2291,3855,3.5
unisex,bottomware,shorts,XL,Flying Machine,968,1870,3.3
unisex,bottomware,shorts,XXL,H&M,1579,2962,3.1
female,bottomware,night pants,M,Van Heusen,446,1613,4.1
male,topware,tshirts,L,Prada,2876,5861,4.1
unisex,bottomware,pants,XL,Allen Solly,1969,3373,3.1
unisex,bottomware,shorts,S,Louis Philippe,320,2901,4.7
female,bottomware,leggings,L,HRX,656,1818,4.5
male,bottomware,shorts,XXL,Ralph Lauren,2489,3034,4.9
unisex,topware,tshirts,XXL,Gucci,303,3096,4.3
male,bottomware,night pants,XXL,HRX,598,2831,4.2
male,bottomware,night pants,L,Arrow,2152,2913,3.5
unisex,topware,tshirts,M,US Polo,665,1848,3.8
male,bottomware,pants,L,Wrangler,1481,3602,4.9
female,topware,half kurthi,XXL,Nike,1107,1536,4.6
male,topware,tshirts,XL,Prada,2907,5135,3.3
unisex,topware,tshirts,S,Arrow,2615,4665,4.0
male,topware,kurtha,XL,Levi's,482,2550,3.6
male,topware,shirts,S,Wrangler,2667,3320,4.1
male,bottomware,pants,XL,Wrangler,2726,5022,3.4
female,topware,kurthi,S,Pepe Jeans,1286,2213,4.0
male,topware,kurtha,XXL,Wrangler,2751,4360,4.5
female,bottomware,leggings,M,Levi's,1794,2322,3.9
female,topware,kurthi,M,Allen Solly,2816,5187,4.0
female,topware,kurthi,XXL,Allen Solly,1120,2311,4.1
unisex,topware,tshirts,XL,HRX,2088,3531,3.9
female,topware,tshirt,S,Louis Philippe,2593,4693,3.5
unisex,bottomware,shorts,S,HRX,2001,4185,4.4
unisex,bottomware,pants,L,H&M,1095,2718,3.7
male,bottomware,pants,L,Spykar,2735,3453,4.1
male,topware,kurtha,M,Arrow,213,2469,3.0
unisex,bottomware,pants,XL,H&M,1699,2716,4.9
unisex,topware,shirts,M,Arrow,586,2374,4.8
female,topware,tshirt,XXL,H&M,840,2384,3.7
male,bottomware,night pants,XL,Zara,2848,4590,3.5
female,topware,half saree,L,Wrangler,493,1443,3.7
male,topware,tshirts,XL,Wrangler,2028,3721,3.0
male,bottomware,night pants,M,Adidas,1466,4198,3.1
unisex,bottomware,shorts,XL,HRX,2211,2851,3.1
male,topware,shirts,XXL,Dennis Lingo,866,1222,3.9
female,topware,tshirt,XL,Netplay,1392,2640,3.3
male,topware,tshirts,S,Prada,1037,3731,3.5
male,bottomware,shorts,S,Tommy Hilfiger,2998,5627,3.7
male,bottomware,night pants,S,Roadster,1475,2834,4.2
unisex,topware,tshirts,L,Peter England,2532,3171,4.5
female,bottomware,night pants,XL,H&M,722,2061,3.5
male,topware,kurtha,XXL,Wrangler,1556,1946,4.5
male,bottomware,pants,XL,Netplay,663,3408,3.5
unisex,topware,tshirts,XL,Prada,2856,4682,3.9
male,bottomware,pants,L,Flying Machine,1548,2624,3.4
male,bottomware,night pants,XXL,Puma,2169,4818,3.7
male,bottomware,shorts,L,Levi's,344,2091,4.2
unisex,topware,tshirts,L,Puma,963,1525,3.9
female,topware,kurthi,L,Arrow,2802,3485,3.6
male,topware,shirts,XXL,Prada,808,1191,3.1
female,topware,shirt,XXL,Gucci,645,1935,4.1
female,topware,kurthi,XL,Peter England,1152,2837,4.7
unisex,bottomware,shorts,XXL,Nike,2725,5320,3.7
female,bottomware,leggings,L,Spykar,2535,4668,4.7
male,topware,shirts,L,Louis Philippe,841,2155,4.7
male,bottomware,pants,XXL,Spykar,2879,5140,3.7
male,bottomware,night pants,XL,Levi's,2732,5050,3.5
male,bottomware,shorts,S,Arrow,1833,2263,4.5
female,bottomware,shorts,S,Gucci,1882,4391,4.6
male,topware,shirts,XXL,Levi's,363,1125,3.3
male,bottomware,pants,XL,Arrow,2582,3504,3.2
unisex,bottomware,pants,S,Louis Philippe,2010,3258,4.7
male,topware,shirts,XL,HRX,1254,2399,3.7
female,bottomware,night pants,L,Spykar,1417,2102,3.4
female,topware,shirt,S,Gucci,2009,3755,3.7
male,topware,tshirts,XXL,Allen Solly,1043,3794,3.4
female,bottomware,shorts,XXL,Prada,464,1121,3.6
male,topware,shirts,XXL,H&M,1511,3676,4.7
unisex,topware,tshirts,XL,Netplay,514,690,4.8
unisex,bottomware,shorts,S,H&M,541,764,4.5
female,bottomware,night pants,L,H&M,2871,3193,3.9
unisex,bottomware,shorts,XXL,Puma,1522,2161,3.8
female,bottomware,pants,S,Levi's,385,1931,4.6
female,bottomware,shorts,XXL,Levi's,1473,1824,3.1
male,topware,kurtha,L,Nike,682,2698,3.0
unisex,bottomware,pants,M,Ralph Lauren,1254,3777,4.1
female,topware,saree,M,Nike,2335,3872,4.1
female,topware,half kurthi,XL,Arrow,2290,4979,4.2
unisex,bottomware,shorts,M,H&M,2706,3199,4.8
unisex,topware,tshirts,XL,H&M,2017,2710,4.0
unisex,bottomware,pants,L,H&M,2966,5686,4.6
male,topware,tshirts,S,Netplay,732,1371,4.2
female,topware,kurthi,L,Nike,2144,3504,4.8
male,bottomware,pants,M,Puma,355,524,3.7
female,bottomware,shorts,XL,Dennis Lingo,2232,3754,4.0
male,bottomware,pants,XXL,Flying Machine,938,3376,4.2
unisex,topware,shirts,XL,Ralph Lauren,2633,5291,3.4
male,topware,shirts,XL,Allen Solly,2877,4008,4.1
female,bottomware,pants,XXL,Roadster,2052,2711,4.5
female,topware,half kurthi,S,Puma,928,3569,4.7
male,topware,kurtha,XL,Dennis Lingo,1507,3194,4.8
male,bottomware,pants,XL,Ralph Lauren,703,3380,4.4
male,topware,shirts,L,US Polo,777,2083,3.1
female,topware,half saree,M,Van Heusen,1973,2970,3.3
unisex,bottomware,shorts,XXL,Wrangler,1279,3015,5.0
male,bottomware,shorts,S,Arrow,644,3267,4.7
female,bottomware,night pants,L,Ralph Lauren,721,1692,4.4
female,topware,kurthi,XL,Levi's,1122,1664,4.8
male,topware,tshirts,S,Puma,1681,3091,4.6
unisex,topware,tshirts,S,HRX,800,2753,4.8
unisex,bottomware,pants,XXL,H&M,1379,3689,4.6
unisex,bottomware,shorts,L,Puma,277,1179,4.2
unisex,bottomware,shorts,S,Flying Machine,1833,2608,4.1
female,topware,kurthi,L,Louis Philippe,613,1177,4.8
female,bottomware,shorts,L,Nike,397,3041,4.0
unisex,topware,shirts,M,Zara,747,1398,4.9
male,bottomware,night pants,XXL,HRX,2259,3582,4.7
unisex,topware,shirts,XXL,Puma,250,669,3.9
unisex,bottomware,pants,L,Peter England,1489,2767,4.5
female,topware,saree,XL,Tommy Hilfiger,1329,2308,3.8
female,topware,half kurthi,S,Spykar,1431,3587,3.9
female,bottomware,leggings,M,H&M,2738,3082,3.6
